center,left,right,steering,throttle,brake,speed
IMG/center_2019_02_23_05_08_15_132.jpg,IMG/left_2019_02_23_05_08_15_132.jpg,IMG/right_2019_02_23_05_08_15_132.jpg,-0.7,1,0,11.08933
IMG/center_2019_02_23_05_08_15_204.jpg,IMG/left_2019_02_23_05_08_15_204.jpg,IMG/right_2019_02_23_05_08_15_204.jpg,-0.9000002,1,0,11.18746
IMG/center_2019_02_23_05_08_15_272.jpg,IMG/left_2019_02_23_05_08_15_272.jpg,IMG/right_2019_02_23_05_08_15_272.jpg,-1,1,0,11.48999
IMG/center_2019_02_23_05_08_15_339.jpg,IMG/left_2019_02_23_05_08_15_339.jpg,IMG/right_2019_02_23_05_08_15_339.jpg,-1,1,0,11.07955
IMG/center_2019_02_23_05_08_15_408.jpg,IMG/left_2019_02_23_05_08_15_408.jpg,IMG/right_2019_02_23_05_08_15_408.jpg,-1,1,0,11.33262
IMG/center_2019_02_23_05_08_15_475.jpg,IMG/left_2019_02_23_05_08_15_475.jpg,IMG/right_2019_02_23_05_08_15_475.jpg,-1,1,0,11.3484
IMG/center_2019_02_23_05_08_15_543.jpg,IMG/left_2019_02_23_05_08_15_543.jpg,IMG/right_2019_02_23_05_08_15_543.jpg,-1,1,0,11.3862
IMG/center_2019_02_23_05_08_15_611.jpg,IMG/left_2019_02_23_05_08_15_611.jpg,IMG/right_2019_02_23_05_08_15_611.jpg,-1,1,0,11.3868
IMG/center_2019_02_23_05_08_15_680.jpg,IMG/left_2019_02_23_05_08_15_680.jpg,IMG/right_2019_02_23_05_08_15_680.jpg,0,0.8969392,0,11.36319
IMG/center_2019_02_23_05_08_15_765.jpg,IMG/left_2019_02_23_05_08_15_765.jpg,IMG/right_2019_02_23_05_08_15_765.jpg,0,0.6423892,0,11.46995
IMG/center_2019_02_23_05_08_15_831.jpg,IMG/left_2019_02_23_05_08_15_831.jpg,IMG/right_2019_02_23_05_08_15_831.jpg,0,0.4902151,0,11.34598
IMG/center_2019_02_23_05_08_15_899.jpg,IMG/left_2019_02_23_05_08_15_899.jpg,IMG/right_2019_02_23_05_08_15_899.jpg,0,0.238656,0,11.41784
IMG/center_2019_02_23_05_08_15_968.jpg,IMG/left_2019_02_23_05_08_15_968.jpg,IMG/right_2019_02_23_05_08_15_968.jpg,0,0.03496077,0,11.36459
IMG/center_2019_02_23_05_08_16_040.jpg,IMG/left_2019_02_23_05_08_16_040.jpg,IMG/right_2019_02_23_05_08_16_040.jpg,0,0,0,11.20936
IMG/center_2019_02_23_05_08_16_125.jpg,IMG/left_2019_02_23_05_08_16_125.jpg,IMG/right_2019_02_23_05_08_16_125.jpg,0,0,0,11.06
IMG/center_2019_02_23_05_08_16_189.jpg,IMG/left_2019_02_23_05_08_16_189.jpg,IMG/right_2019_02_23_05_08_16_189.jpg,0,0,0,10.99998
IMG/center_2019_02_23_05_08_16_258.jpg,IMG/left_2019_02_23_05_08_16_258.jpg,IMG/right_2019_02_23_05_08_16_258.jpg,0,0.04330984,0,10.91536
IMG/center_2019_02_23_05_08_16_326.jpg,IMG/left_2019_02_23_05_08_16_326.jpg,IMG/right_2019_02_23_05_08_16_326.jpg,0,0.2477555,0,10.95365
IMG/center_2019_02_23_05_08_16_391.jpg,IMG/left_2019_02_23_05_08_16_391.jpg,IMG/right_2019_02_23_05_08_16_391.jpg,0,0.3986573,0,11.065
IMG/center_2019_02_23_05_08_16_459.jpg,IMG/left_2019_02_23_05_08_16_459.jpg,IMG/right_2019_02_23_05_08_16_459.jpg,0,0.6488304,0,11.38738
IMG/center_2019_02_23_05_08_16_528.jpg,IMG/left_2019_02_23_05_08_16_528.jpg,IMG/right_2019_02_23_05_08_16_528.jpg,0,0.852309,0,11.50152
IMG/center_2019_02_23_05_08_16_610.jpg,IMG/left_2019_02_23_05_08_16_610.jpg,IMG/right_2019_02_23_05_08_16_610.jpg,0,1,0,12.04396
IMG/center_2019_02_23_05_08_16_692.jpg,IMG/left_2019_02_23_05_08_16_692.jpg,IMG/right_2019_02_23_05_08_16_692.jpg,0,1,0,12.54892
IMG/center_2019_02_23_05_08_16_761.jpg,IMG/left_2019_02_23_05_08_16_761.jpg,IMG/right_2019_02_23_05_08_16_761.jpg,0,1,0,13.0733
IMG/center_2019_02_23_05_08_16_846.jpg,IMG/left_2019_02_23_05_08_16_846.jpg,IMG/right_2019_02_23_05_08_16_846.jpg,0,1,0,13.7378
IMG/center_2019_02_23_05_08_16_927.jpg,IMG/left_2019_02_23_05_08_16_927.jpg,IMG/right_2019_02_23_05_08_16_927.jpg,0,1,0,14.18314
IMG/center_2019_02_23_05_08_16_993.jpg,IMG/left_2019_02_23_05_08_16_993.jpg,IMG/right_2019_02_23_05_08_16_993.jpg,0,1,0,14.45367
IMG/center_2019_02_23_05_08_17_061.jpg,IMG/left_2019_02_23_05_08_17_061.jpg,IMG/right_2019_02_23_05_08_17_061.jpg,0,1,0,14.8055
IMG/center_2019_02_23_05_08_17_143.jpg,IMG/left_2019_02_23_05_08_17_143.jpg,IMG/right_2019_02_23_05_08_17_143.jpg,0,1,0,15.37752
IMG/center_2019_02_23_05_08_17_214.jpg,IMG/left_2019_02_23_05_08_17_214.jpg,IMG/right_2019_02_23_05_08_17_214.jpg,0,1,0,15.79311
IMG/center_2019_02_23_05_08_17_296.jpg,IMG/left_2019_02_23_05_08_17_296.jpg,IMG/right_2019_02_23_05_08_17_296.jpg,0,1,0,16.18371
IMG/center_2019_02_23_05_08_17_378.jpg,IMG/left_2019_02_23_05_08_17_378.jpg,IMG/right_2019_02_23_05_08_17_378.jpg,0,1,0,16.46931
IMG/center_2019_02_23_05_08_17_444.jpg,IMG/left_2019_02_23_05_08_17_444.jpg,IMG/right_2019_02_23_05_08_17_444.jpg,0,1,0,17.07178
IMG/center_2019_02_23_05_08_17_510.jpg,IMG/left_2019_02_23_05_08_17_510.jpg,IMG/right_2019_02_23_05_08_17_510.jpg,0,0.9438438,0,16.9685
IMG/center_2019_02_23_05_08_17_592.jpg,IMG/left_2019_02_23_05_08_17_592.jpg,IMG/right_2019_02_23_05_08_17_592.jpg,0,0.7019191,0,17.08099
IMG/center_2019_02_23_05_08_17_676.jpg,IMG/left_2019_02_23_05_08_17_676.jpg,IMG/right_2019_02_23_05_08_17_676.jpg,0,0.400715,0,17.36139
IMG/center_2019_02_23_05_08_17_760.jpg,IMG/left_2019_02_23_05_08_17_760.jpg,IMG/right_2019_02_23_05_08_17_760.jpg,0.15,0.1510921,0,17.30232
IMG/center_2019_02_23_05_08_17_828.jpg,IMG/left_2019_02_23_05_08_17_828.jpg,IMG/right_2019_02_23_05_08_17_828.jpg,0.3,0,0,17.84994
IMG/center_2019_02_23_05_08_17_896.jpg,IMG/left_2019_02_23_05_08_17_896.jpg,IMG/right_2019_02_23_05_08_17_896.jpg,0.5000001,0,0,17.06711
IMG/center_2019_02_23_05_08_17_976.jpg,IMG/left_2019_02_23_05_08_17_976.jpg,IMG/right_2019_02_23_05_08_17_976.jpg,0.7,0,0,16.50483
IMG/center_2019_02_23_05_08_18_043.jpg,IMG/left_2019_02_23_05_08_18_043.jpg,IMG/right_2019_02_23_05_08_18_043.jpg,0.8500001,0,0,16.1878
IMG/center_2019_02_23_05_08_18_124.jpg,IMG/left_2019_02_23_05_08_18_124.jpg,IMG/right_2019_02_23_05_08_18_124.jpg,1,0,0,15.6928
IMG/center_2019_02_23_05_08_18_205.jpg,IMG/left_2019_02_23_05_08_18_205.jpg,IMG/right_2019_02_23_05_08_18_205.jpg,0,0,0,14.87007
IMG/center_2019_02_23_05_08_18_284.jpg,IMG/left_2019_02_23_05_08_18_284.jpg,IMG/right_2019_02_23_05_08_18_284.jpg,0,0,0,14.43906
IMG/center_2019_02_23_05_08_18_365.jpg,IMG/left_2019_02_23_05_08_18_365.jpg,IMG/right_2019_02_23_05_08_18_365.jpg,0,0,0,14.14374
IMG/center_2019_02_23_05_08_18_432.jpg,IMG/left_2019_02_23_05_08_18_432.jpg,IMG/right_2019_02_23_05_08_18_432.jpg,0.05,0,0,14.32055
IMG/center_2019_02_23_05_08_18_514.jpg,IMG/left_2019_02_23_05_08_18_514.jpg,IMG/right_2019_02_23_05_08_18_514.jpg,0.3,0,0,13.48056
IMG/center_2019_02_23_05_08_18_582.jpg,IMG/left_2019_02_23_05_08_18_582.jpg,IMG/right_2019_02_23_05_08_18_582.jpg,0.45,0,0,13.84553
IMG/center_2019_02_23_05_08_18_665.jpg,IMG/left_2019_02_23_05_08_18_665.jpg,IMG/right_2019_02_23_05_08_18_665.jpg,0.6500001,0,0,13.00723
IMG/center_2019_02_23_05_08_18_745.jpg,IMG/left_2019_02_23_05_08_18_745.jpg,IMG/right_2019_02_23_05_08_18_745.jpg,0.8500001,0,0,12.61413
IMG/center_2019_02_23_05_08_18_826.jpg,IMG/left_2019_02_23_05_08_18_826.jpg,IMG/right_2019_02_23_05_08_18_826.jpg,1,0,0,12.22421
IMG/center_2019_02_23_05_08_18_906.jpg,IMG/left_2019_02_23_05_08_18_906.jpg,IMG/right_2019_02_23_05_08_18_906.jpg,1,0,0,11.95294
IMG/center_2019_02_23_05_08_18_990.jpg,IMG/left_2019_02_23_05_08_18_990.jpg,IMG/right_2019_02_23_05_08_18_990.jpg,1,0,0,11.67386
IMG/center_2019_02_23_05_08_19_072.jpg,IMG/left_2019_02_23_05_08_19_072.jpg,IMG/right_2019_02_23_05_08_19_072.jpg,1,0,0,11.36948
IMG/center_2019_02_23_05_08_19_154.jpg,IMG/left_2019_02_23_05_08_19_154.jpg,IMG/right_2019_02_23_05_08_19_154.jpg,1,0,0,10.93896
IMG/center_2019_02_23_05_08_19_235.jpg,IMG/left_2019_02_23_05_08_19_235.jpg,IMG/right_2019_02_23_05_08_19_235.jpg,0,0,0,10.429
IMG/center_2019_02_23_05_08_19_303.jpg,IMG/left_2019_02_23_05_08_19_303.jpg,IMG/right_2019_02_23_05_08_19_303.jpg,0,0,0,10.12453
IMG/center_2019_02_23_05_08_19_384.jpg,IMG/left_2019_02_23_05_08_19_384.jpg,IMG/right_2019_02_23_05_08_19_384.jpg,0,0.1503384,0,9.845914
IMG/center_2019_02_23_05_08_19_465.jpg,IMG/left_2019_02_23_05_08_19_465.jpg,IMG/right_2019_02_23_05_08_19_465.jpg,0,0.3914492,0,9.737456
IMG/center_2019_02_23_05_08_19_531.jpg,IMG/left_2019_02_23_05_08_19_531.jpg,IMG/right_2019_02_23_05_08_19_531.jpg,0,0.5391173,0,9.78899
IMG/center_2019_02_23_05_08_19_614.jpg,IMG/left_2019_02_23_05_08_19_614.jpg,IMG/right_2019_02_23_05_08_19_614.jpg,0,0.8388906,0,10.11613
IMG/center_2019_02_23_05_08_19_694.jpg,IMG/left_2019_02_23_05_08_19_694.jpg,IMG/right_2019_02_23_05_08_19_694.jpg,0,1,0,10.6517
IMG/center_2019_02_23_05_08_19_774.jpg,IMG/left_2019_02_23_05_08_19_774.jpg,IMG/right_2019_02_23_05_08_19_774.jpg,0,1,0,11.21946
IMG/center_2019_02_23_05_08_19_841.jpg,IMG/left_2019_02_23_05_08_19_841.jpg,IMG/right_2019_02_23_05_08_19_841.jpg,0.15,1,0,11.72176
IMG/center_2019_02_23_05_08_19_923.jpg,IMG/left_2019_02_23_05_08_19_923.jpg,IMG/right_2019_02_23_05_08_19_923.jpg,0.35,1,0,12.19381
IMG/center_2019_02_23_05_08_19_990.jpg,IMG/left_2019_02_23_05_08_19_990.jpg,IMG/right_2019_02_23_05_08_19_990.jpg,0.5000001,1,0,12.58548
IMG/center_2019_02_23_05_08_20_071.jpg,IMG/left_2019_02_23_05_08_20_071.jpg,IMG/right_2019_02_23_05_08_20_071.jpg,0.7,1,0,12.63018
IMG/center_2019_02_23_05_08_20_153.jpg,IMG/left_2019_02_23_05_08_20_153.jpg,IMG/right_2019_02_23_05_08_20_153.jpg,0.9000002,1,0,13.21056
IMG/center_2019_02_23_05_08_20_234.jpg,IMG/left_2019_02_23_05_08_20_234.jpg,IMG/right_2019_02_23_05_08_20_234.jpg,1,1,0,13.76643
IMG/center_2019_02_23_05_08_20_314.jpg,IMG/left_2019_02_23_05_08_20_314.jpg,IMG/right_2019_02_23_05_08_20_314.jpg,1,1,0,14.24272
IMG/center_2019_02_23_05_08_20_395.jpg,IMG/left_2019_02_23_05_08_20_395.jpg,IMG/right_2019_02_23_05_08_20_395.jpg,0,0.7559378,0,14.19884
IMG/center_2019_02_23_05_08_20_480.jpg,IMG/left_2019_02_23_05_08_20_480.jpg,IMG/right_2019_02_23_05_08_20_480.jpg,0,0.5071694,0,14.32139
IMG/center_2019_02_23_05_08_20_561.jpg,IMG/left_2019_02_23_05_08_20_561.jpg,IMG/right_2019_02_23_05_08_20_561.jpg,0,0.2604488,0,14.00615
IMG/center_2019_02_23_05_08_20_642.jpg,IMG/left_2019_02_23_05_08_20_642.jpg,IMG/right_2019_02_23_05_08_20_642.jpg,0,0.01576407,0,13.85009
IMG/center_2019_02_23_05_08_20_726.jpg,IMG/left_2019_02_23_05_08_20_726.jpg,IMG/right_2019_02_23_05_08_20_726.jpg,0,0,0,13.44702
IMG/center_2019_02_23_05_08_20_794.jpg,IMG/left_2019_02_23_05_08_20_794.jpg,IMG/right_2019_02_23_05_08_20_794.jpg,0,0,0,12.92158
IMG/center_2019_02_23_05_08_20_875.jpg,IMG/left_2019_02_23_05_08_20_875.jpg,IMG/right_2019_02_23_05_08_20_875.jpg,0,0,0,12.38705
IMG/center_2019_02_23_05_08_20_943.jpg,IMG/left_2019_02_23_05_08_20_943.jpg,IMG/right_2019_02_23_05_08_20_943.jpg,0,0.1520636,0,11.57979
IMG/center_2019_02_23_05_08_21_023.jpg,IMG/left_2019_02_23_05_08_21_023.jpg,IMG/right_2019_02_23_05_08_21_023.jpg,0,0.3935573,0,11.44849
IMG/center_2019_02_23_05_08_21_104.jpg,IMG/left_2019_02_23_05_08_21_104.jpg,IMG/right_2019_02_23_05_08_21_104.jpg,0,0.6346297,0,11.753
IMG/center_2019_02_23_05_08_21_186.jpg,IMG/left_2019_02_23_05_08_21_186.jpg,IMG/right_2019_02_23_05_08_21_186.jpg,0,0.8816905,0,11.94287
IMG/center_2019_02_23_05_08_21_268.jpg,IMG/left_2019_02_23_05_08_21_268.jpg,IMG/right_2019_02_23_05_08_21_268.jpg,0,1,0,12.16549
IMG/center_2019_02_23_05_08_21_349.jpg,IMG/left_2019_02_23_05_08_21_349.jpg,IMG/right_2019_02_23_05_08_21_349.jpg,0,1,0,12.73536
IMG/center_2019_02_23_05_08_21_421.jpg,IMG/left_2019_02_23_05_08_21_421.jpg,IMG/right_2019_02_23_05_08_21_421.jpg,0.05,1,0,13.25367
IMG/center_2019_02_23_05_08_21_496.jpg,IMG/left_2019_02_23_05_08_21_496.jpg,IMG/right_2019_02_23_05_08_21_496.jpg,0.25,1,0,13.67565
IMG/center_2019_02_23_05_08_21_563.jpg,IMG/left_2019_02_23_05_08_21_563.jpg,IMG/right_2019_02_23_05_08_21_563.jpg,0.45,1,0,14.09471
IMG/center_2019_02_23_05_08_21_641.jpg,IMG/left_2019_02_23_05_08_21_641.jpg,IMG/right_2019_02_23_05_08_21_641.jpg,0.6500001,1,0,14.47096
IMG/center_2019_02_23_05_08_21_710.jpg,IMG/left_2019_02_23_05_08_21_710.jpg,IMG/right_2019_02_23_05_08_21_710.jpg,0.8000001,1,0,14.70827
IMG/center_2019_02_23_05_08_21_778.jpg,IMG/left_2019_02_23_05_08_21_778.jpg,IMG/right_2019_02_23_05_08_21_778.jpg,0.9500002,1,0,14.88236
IMG/center_2019_02_23_05_08_21_861.jpg,IMG/left_2019_02_23_05_08_21_861.jpg,IMG/right_2019_02_23_05_08_21_861.jpg,0,0.7982149,0,15.28819
IMG/center_2019_02_23_05_08_21_928.jpg,IMG/left_2019_02_23_05_08_21_928.jpg,IMG/right_2019_02_23_05_08_21_928.jpg,0,0.5961135,0,15.41513
IMG/center_2019_02_23_05_08_21_998.jpg,IMG/left_2019_02_23_05_08_21_998.jpg,IMG/right_2019_02_23_05_08_21_998.jpg,0,0.3905684,0,15.34468
IMG/center_2019_02_23_05_08_22_066.jpg,IMG/left_2019_02_23_05_08_22_066.jpg,IMG/right_2019_02_23_05_08_22_066.jpg,0,0.1817032,0,15.15179
IMG/center_2019_02_23_05_08_22_139.jpg,IMG/left_2019_02_23_05_08_22_139.jpg,IMG/right_2019_02_23_05_08_22_139.jpg,0,0,0,14.89751
IMG/center_2019_02_23_05_08_22_225.jpg,IMG/left_2019_02_23_05_08_22_225.jpg,IMG/right_2019_02_23_05_08_22_225.jpg,0,0,0,14.39666
IMG/center_2019_02_23_05_08_22_295.jpg,IMG/left_2019_02_23_05_08_22_295.jpg,IMG/right_2019_02_23_05_08_22_295.jpg,0.15,0,0,14.00884
IMG/center_2019_02_23_05_08_22_360.jpg,IMG/left_2019_02_23_05_08_22_360.jpg,IMG/right_2019_02_23_05_08_22_360.jpg,0.3,0,0,13.75527
IMG/center_2019_02_23_05_08_22_445.jpg,IMG/left_2019_02_23_05_08_22_445.jpg,IMG/right_2019_02_23_05_08_22_445.jpg,0.5500001,0,0,13.07283
IMG/center_2019_02_23_05_08_22_516.jpg,IMG/left_2019_02_23_05_08_22_516.jpg,IMG/right_2019_02_23_05_08_22_516.jpg,0.7,0,0,12.75765
IMG/center_2019_02_23_05_08_22_584.jpg,IMG/left_2019_02_23_05_08_22_584.jpg,IMG/right_2019_02_23_05_08_22_584.jpg,0.9000002,0,0,12.28701
IMG/center_2019_02_23_05_08_22_654.jpg,IMG/left_2019_02_23_05_08_22_654.jpg,IMG/right_2019_02_23_05_08_22_654.jpg,1,0,0,11.8668
IMG/center_2019_02_23_05_08_22_720.jpg,IMG/left_2019_02_23_05_08_22_720.jpg,IMG/right_2019_02_23_05_08_22_720.jpg,1,0,0,11.71493
IMG/center_2019_02_23_05_08_22_788.jpg,IMG/left_2019_02_23_05_08_22_788.jpg,IMG/right_2019_02_23_05_08_22_788.jpg,1,0,0,11.32867
IMG/center_2019_02_23_05_08_22_856.jpg,IMG/left_2019_02_23_05_08_22_856.jpg,IMG/right_2019_02_23_05_08_22_856.jpg,1,0,0,11.08252
IMG/center_2019_02_23_05_08_22_925.jpg,IMG/left_2019_02_23_05_08_22_925.jpg,IMG/right_2019_02_23_05_08_22_925.jpg,1,0,0,10.80942
IMG/center_2019_02_23_05_08_22_993.jpg,IMG/left_2019_02_23_05_08_22_993.jpg,IMG/right_2019_02_23_05_08_22_993.jpg,0,0,0,10.58286
IMG/center_2019_02_23_05_08_23_062.jpg,IMG/left_2019_02_23_05_08_23_062.jpg,IMG/right_2019_02_23_05_08_23_062.jpg,0,0,0,10.17161
IMG/center_2019_02_23_05_08_23_132.jpg,IMG/left_2019_02_23_05_08_23_132.jpg,IMG/right_2019_02_23_05_08_23_132.jpg,0,0,0,9.958005
IMG/center_2019_02_23_05_08_23_203.jpg,IMG/left_2019_02_23_05_08_23_203.jpg,IMG/right_2019_02_23_05_08_23_203.jpg,0,0,0,9.726032
IMG/center_2019_02_23_05_08_23_271.jpg,IMG/left_2019_02_23_05_08_23_271.jpg,IMG/right_2019_02_23_05_08_23_271.jpg,0,0.1020817,0,9.583754
IMG/center_2019_02_23_05_08_23_341.jpg,IMG/left_2019_02_23_05_08_23_341.jpg,IMG/right_2019_02_23_05_08_23_341.jpg,0,0.312333,0,9.567106
IMG/center_2019_02_23_05_08_23_410.jpg,IMG/left_2019_02_23_05_08_23_410.jpg,IMG/right_2019_02_23_05_08_23_410.jpg,0,0.5187292,0,9.738504
IMG/center_2019_02_23_05_08_23_477.jpg,IMG/left_2019_02_23_05_08_23_477.jpg,IMG/right_2019_02_23_05_08_23_477.jpg,0,0.6727247,0,10.04544
IMG/center_2019_02_23_05_08_23_546.jpg,IMG/left_2019_02_23_05_08_23_546.jpg,IMG/right_2019_02_23_05_08_23_546.jpg,0,0.9284551,0,10.71538
IMG/center_2019_02_23_05_08_23_613.jpg,IMG/left_2019_02_23_05_08_23_613.jpg,IMG/right_2019_02_23_05_08_23_613.jpg,0,1,0,11.33999
IMG/center_2019_02_23_05_08_23_683.jpg,IMG/left_2019_02_23_05_08_23_683.jpg,IMG/right_2019_02_23_05_08_23_683.jpg,0,1,0,11.86887
IMG/center_2019_02_23_05_08_23_756.jpg,IMG/left_2019_02_23_05_08_23_756.jpg,IMG/right_2019_02_23_05_08_23_756.jpg,0.1,1,0,12.65615
IMG/center_2019_02_23_05_08_23_824.jpg,IMG/left_2019_02_23_05_08_23_824.jpg,IMG/right_2019_02_23_05_08_23_824.jpg,0.3,1,0,13.6674
IMG/center_2019_02_23_05_08_23_893.jpg,IMG/left_2019_02_23_05_08_23_893.jpg,IMG/right_2019_02_23_05_08_23_893.jpg,0.45,1,0,13.97415
IMG/center_2019_02_23_05_08_23_962.jpg,IMG/left_2019_02_23_05_08_23_962.jpg,IMG/right_2019_02_23_05_08_23_962.jpg,0.6500001,1,0,14.66893
IMG/center_2019_02_23_05_08_24_035.jpg,IMG/left_2019_02_23_05_08_24_035.jpg,IMG/right_2019_02_23_05_08_24_035.jpg,0.8000001,1,0,15.37126
IMG/center_2019_02_23_05_08_24_119.jpg,IMG/left_2019_02_23_05_08_24_119.jpg,IMG/right_2019_02_23_05_08_24_119.jpg,1,1,0,15.98383
IMG/center_2019_02_23_05_08_24_192.jpg,IMG/left_2019_02_23_05_08_24_192.jpg,IMG/right_2019_02_23_05_08_24_192.jpg,1,1,0,16.67345
IMG/center_2019_02_23_05_08_24_261.jpg,IMG/left_2019_02_23_05_08_24_261.jpg,IMG/right_2019_02_23_05_08_24_261.jpg,1,1,0,17.41185
IMG/center_2019_02_23_05_08_24_330.jpg,IMG/left_2019_02_23_05_08_24_330.jpg,IMG/right_2019_02_23_05_08_24_330.jpg,1,1,0,18.04237
IMG/center_2019_02_23_05_08_24_402.jpg,IMG/left_2019_02_23_05_08_24_402.jpg,IMG/right_2019_02_23_05_08_24_402.jpg,1,1,0,18.81174
IMG/center_2019_02_23_05_08_24_477.jpg,IMG/left_2019_02_23_05_08_24_477.jpg,IMG/right_2019_02_23_05_08_24_477.jpg,0,1,0,19.22021
IMG/center_2019_02_23_05_08_24_548.jpg,IMG/left_2019_02_23_05_08_24_548.jpg,IMG/right_2019_02_23_05_08_24_548.jpg,0,1,0,19.92058
IMG/center_2019_02_23_05_08_24_622.jpg,IMG/left_2019_02_23_05_08_24_622.jpg,IMG/right_2019_02_23_05_08_24_622.jpg,0,1,0,20.67996
IMG/center_2019_02_23_05_08_24_697.jpg,IMG/left_2019_02_23_05_08_24_697.jpg,IMG/right_2019_02_23_05_08_24_697.jpg,0,1,0,21.31283
IMG/center_2019_02_23_05_08_24_787.jpg,IMG/left_2019_02_23_05_08_24_787.jpg,IMG/right_2019_02_23_05_08_24_787.jpg,0,0.8494472,0,22.20313
IMG/center_2019_02_23_05_08_24_869.jpg,IMG/left_2019_02_23_05_08_24_869.jpg,IMG/right_2019_02_23_05_08_24_869.jpg,0,0.6031685,0,22.73661
IMG/center_2019_02_23_05_08_24_951.jpg,IMG/left_2019_02_23_05_08_24_951.jpg,IMG/right_2019_02_23_05_08_24_951.jpg,0,0.3558277,0,23.02469
IMG/center_2019_02_23_05_08_25_032.jpg,IMG/left_2019_02_23_05_08_25_032.jpg,IMG/right_2019_02_23_05_08_25_032.jpg,0.05,0.1138856,0,23.07244
IMG/center_2019_02_23_05_08_25_112.jpg,IMG/left_2019_02_23_05_08_25_112.jpg,IMG/right_2019_02_23_05_08_25_112.jpg,0.25,0,0,22.88536
IMG/center_2019_02_23_05_08_25_189.jpg,IMG/left_2019_02_23_05_08_25_189.jpg,IMG/right_2019_02_23_05_08_25_189.jpg,0.45,0,0,22.607
IMG/center_2019_02_23_05_08_25_267.jpg,IMG/left_2019_02_23_05_08_25_267.jpg,IMG/right_2019_02_23_05_08_25_267.jpg,0.6500001,0,0,22.26035
IMG/center_2019_02_23_05_08_25_347.jpg,IMG/left_2019_02_23_05_08_25_347.jpg,IMG/right_2019_02_23_05_08_25_347.jpg,0.8500001,0,0,21.85048
IMG/center_2019_02_23_05_08_25_427.jpg,IMG/left_2019_02_23_05_08_25_427.jpg,IMG/right_2019_02_23_05_08_25_427.jpg,1,0,0,21.39399
IMG/center_2019_02_23_05_08_25_511.jpg,IMG/left_2019_02_23_05_08_25_511.jpg,IMG/right_2019_02_23_05_08_25_511.jpg,1,0,0,21.03259
IMG/center_2019_02_23_05_08_25_578.jpg,IMG/left_2019_02_23_05_08_25_578.jpg,IMG/right_2019_02_23_05_08_25_578.jpg,0,0,0,20.85984
IMG/center_2019_02_23_05_08_25_662.jpg,IMG/left_2019_02_23_05_08_25_662.jpg,IMG/right_2019_02_23_05_08_25_662.jpg,0,0,0,20.4019
IMG/center_2019_02_23_05_08_25_752.jpg,IMG/left_2019_02_23_05_08_25_752.jpg,IMG/right_2019_02_23_05_08_25_752.jpg,0,0,0,20.18454
IMG/center_2019_02_23_05_08_25_822.jpg,IMG/left_2019_02_23_05_08_25_822.jpg,IMG/right_2019_02_23_05_08_25_822.jpg,0,0,0,20.0057
IMG/center_2019_02_23_05_08_25_907.jpg,IMG/left_2019_02_23_05_08_25_907.jpg,IMG/right_2019_02_23_05_08_25_907.jpg,0,0,0,19.80864
IMG/center_2019_02_23_05_08_25_978.jpg,IMG/left_2019_02_23_05_08_25_978.jpg,IMG/right_2019_02_23_05_08_25_978.jpg,0.15,0,0,19.98165
IMG/center_2019_02_23_05_08_26_046.jpg,IMG/left_2019_02_23_05_08_26_046.jpg,IMG/right_2019_02_23_05_08_26_046.jpg,0.35,0,0,19.76792
IMG/center_2019_02_23_05_08_26_119.jpg,IMG/left_2019_02_23_05_08_26_119.jpg,IMG/right_2019_02_23_05_08_26_119.jpg,0.5000001,0,0,19.24625
IMG/center_2019_02_23_05_08_26_188.jpg,IMG/left_2019_02_23_05_08_26_188.jpg,IMG/right_2019_02_23_05_08_26_188.jpg,0.7,0,0,18.9423
IMG/center_2019_02_23_05_08_26_257.jpg,IMG/left_2019_02_23_05_08_26_257.jpg,IMG/right_2019_02_23_05_08_26_257.jpg,0.8500001,0,0,19.0084
IMG/center_2019_02_23_05_08_26_325.jpg,IMG/left_2019_02_23_05_08_26_325.jpg,IMG/right_2019_02_23_05_08_26_325.jpg,1,0,0,18.63966
IMG/center_2019_02_23_05_08_26_417.jpg,IMG/left_2019_02_23_05_08_26_417.jpg,IMG/right_2019_02_23_05_08_26_417.jpg,0,0,0,18.33702
IMG/center_2019_02_23_05_08_26_504.jpg,IMG/left_2019_02_23_05_08_26_504.jpg,IMG/right_2019_02_23_05_08_26_504.jpg,0,0,0,17.66965
IMG/center_2019_02_23_05_08_26_572.jpg,IMG/left_2019_02_23_05_08_26_572.jpg,IMG/right_2019_02_23_05_08_26_572.jpg,0,0,0,17.92314
IMG/center_2019_02_23_05_08_26_649.jpg,IMG/left_2019_02_23_05_08_26_649.jpg,IMG/right_2019_02_23_05_08_26_649.jpg,0,0,0,17.79435
IMG/center_2019_02_23_05_08_26_716.jpg,IMG/left_2019_02_23_05_08_26_716.jpg,IMG/right_2019_02_23_05_08_26_716.jpg,0,0,0,17.17628
IMG/center_2019_02_23_05_08_26_787.jpg,IMG/left_2019_02_23_05_08_26_787.jpg,IMG/right_2019_02_23_05_08_26_787.jpg,0,0,0,17.02459
IMG/center_2019_02_23_05_08_26_859.jpg,IMG/left_2019_02_23_05_08_26_859.jpg,IMG/right_2019_02_23_05_08_26_859.jpg,0,0,0,17.45138
IMG/center_2019_02_23_05_08_26_932.jpg,IMG/left_2019_02_23_05_08_26_932.jpg,IMG/right_2019_02_23_05_08_26_932.jpg,0.05,0,0,17.3126
